"Ano","CNAE","Motivo/Situação","Qte Acidentes","Situação","GrupoCnae","GrCnaeLetra"
"2009","8513:Ensino Fundamental","Sem Cat","347","Sem Cat Registrada","EDUCAÇÃO","EDUCAÇÃO"
"2009","8513:Ensino Fundamental","Sem Cat","1","Sem Cat Registrada","EDUCAÇÃO","EDUCAÇÃO"
"2009","8520:Ensino Médio","Sem Cat","175","Sem Cat Registrada","EDUCAÇÃO","EDUCAÇÃO"
"2009","8531:Educação Superior - Graduação","Sem Cat","284","Sem Cat Registrada","EDUCAÇÃO","EDUCAÇÃO"
"2009","8531:Educação Superior - Graduação","Sem Cat","2","Sem Cat Registrada","EDUCAÇÃO","EDUCAÇÃO"
"2009","8532:Educação Superior - Graduação e Pós-Grad","Sem Cat","186","Sem Cat Registrada","EDUCAÇÃO","EDUCAÇÃO"
"2009","8533:Educação Superior - Pós-Graduação e Exte","Sem Cat","26","Sem Cat Registrada","EDUCAÇÃO","EDUCAÇÃO"
"2009","8533:Educação Superior - Pós-Graduação e Exte","Sem Cat","1","Sem Cat Registrada","EDUCAÇÃO","EDUCAÇÃO"
"2009","8541:Educação Profissional de Nível Técnico","Sem Cat","51","Sem Cat Registrada","EDUCAÇÃO","EDUCAÇÃO"
"2009","8542:Educação Profissional de Nível Tecnológi","Sem Cat","7","Sem Cat Registrada","EDUCAÇÃO","EDUCAÇÃO"
"2009","8550:Atividades de Apoio à Educação","Sem Cat","28","Sem Cat Registrada","EDUCAÇÃO","EDUCAÇÃO"
"2009","8591:Ensino de Esportes","Sem Cat","10","Sem Cat Registrada","EDUCAÇÃO","EDUCAÇÃO"
"2009","8592:Ensino de Arte e Cultura","Sem Cat","4","Sem Cat Registrada","EDUCAÇÃO","EDUCAÇÃO"
"2009","8593:Ensino de Idiomas","Sem Cat","30","Sem Cat Registrada","EDUCAÇÃO","EDUCAÇÃO"
"2009","8599:Atividades de Ensino não Especificadas A","Sem Cat","275","Sem Cat Registrada","EDUCAÇÃO","EDUCAÇÃO"
"2009","8610:Atividades de Atendimento Hospitalar","Sem Cat","4962","Sem Cat Registrada","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","SAÚDE HUMANA E SERVIÇOS SOCIAIS"
"2009","8610:Atividades de Atendimento Hospitalar","Sem Cat","8","Sem Cat Registrada","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","SAÚDE HUMANA E SERVIÇOS SOCIAIS"
"2009","8610:Atividades de Atendimento Hospitalar","Sem Cat","1","Sem Cat Registrada","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","SAÚDE HUMANA E SERVIÇOS SOCIAIS"
"2009","8621:Serviços Móveis de Atendimento a Urgênci","Sem Cat","7","Sem Cat Registrada","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","SAÚDE HUMANA E SERVIÇOS SOCIAIS"
"2009","8622:Serviços de Remoção de Pacientes, Exceto","Sem Cat","2","Sem Cat Registrada","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","SAÚDE HUMANA E SERVIÇOS SOCIAIS"
"2009","8630:Atividades de Atenção Ambulatorial Execu","Sem Cat","216","Sem Cat Registrada","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","SAÚDE HUMANA E SERVIÇOS SOCIAIS"
"2009","8640:Atividades de Serviços de Complementação","Sem Cat","324","Sem Cat Registrada","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","SAÚDE HUMANA E SERVIÇOS SOCIAIS"
"2009","8650:Atividades de Profissionais da área de S","Sem Cat","125","Sem Cat Registrada","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","SAÚDE HUMANA E SERVIÇOS SOCIAIS"
"2009","8660:Atividades de Apoio à Gestão de Saúde","Sem Cat","23","Sem Cat Registrada","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","SAÚDE HUMANA E SERVIÇOS SOCIAIS"
"2009","8690:Atividades de Atenção à Saúde Humana Não","Sem Cat","205","Sem Cat Registrada","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","SAÚDE HUMANA E SERVIÇOS SOCIAIS"
"2009","8690:Atividades de Atenção à Saúde Humana Não","Sem Cat","1","Sem Cat Registrada","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA","SAÚDE HUMANA E SERVIÇOS SOCIAIS"
"2009","8711:Atividades de Assistência a Idosos, Defi","Sem Cat","112","Sem Cat Registrada","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES","SAÚDE HUMANA E SERVIÇOS SOCIAIS"
"2009","8712:Atividades de Fornecimento de Infra-Estr","Sem Cat","7","Sem Cat Registrada","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES","SAÚDE HUMANA E SERVIÇOS SOCIAIS"
"2009","8720:Atividades de Assistência Psicossocial E","Sem Cat","23","Sem Cat Registrada","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES","SAÚDE HUMANA E SERVIÇOS SOCIAIS"
"2009","8730:Atividades de Assistência Social Prestad","Sem Cat","147","Sem Cat Registrada","ATIVIDADES DE ATENÇÃO À SAÚDE HUMANA INTEGRADAS COM ASSISTÊNCIA SOCIAL, PRESTADAS EM RESIDÊNCIAS COLETIVAS E PARTICULARES","SAÚDE HUMANA E SERVIÇOS SOCIAIS"
"2009","8800:Serviços de Assistência Social sem Aloja","Sem Cat","245","Sem Cat Registrada","SERVIÇOS DE ASSISTÊNCIA SOCIAL SEM ALOJAMENTO","SAÚDE HUMANA E SERVIÇOS SOCIAIS"
"2009","9001:Artes Cênicas, Espetáculos e Atividades","Sem Cat","21","Sem Cat Registrada","ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS","ARTES, CULTURA, ESPORTE E RECREAÇÃO"
"2009","9002:Criação Artística","Sem Cat","1","Sem Cat Registrada","ATIVIDADES ARTÍSTICAS, CRIATIVAS E DE ESPETÁCULOS","ARTES, CULTURA, ESPORTE E RECREAÇÃO"
"2009","9101:Atividades de Bibliotecas e Arquivos","Sem Cat","8","Sem Cat Registrada","ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL","ARTES, CULTURA, ESPORTE E RECREAÇÃO"
"2009","9102:Atividades de Museus e de Exploração, Re","Sem Cat","2","Sem Cat Registrada","ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL","ARTES, CULTURA, ESPORTE E RECREAÇÃO"
"2009","9103:Atividades de Jardins Botânicos, Zoológi","Sem Cat","7","Sem Cat Registrada","ATIVIDADES LIGADAS AO PATRIMÔNIO CULTURAL E AMBIENTAL","ARTES, CULTURA, ESPORTE E RECREAÇÃO"
"2009","9200:Atividades de Exploração de Jogos de Aza","Sem Cat","3","Sem Cat Registrada","ATIVIDADES DE EXPLORAÇÃO DE JOGOS DE AZAR E APOSTAS","ARTES, CULTURA, ESPORTE E RECREAÇÃO"
"2009","9312:Clubes Sociais, Esportivos e Similares","Sem Cat","276","Sem Cat Registrada","ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER","ARTES, CULTURA, ESPORTE E RECREAÇÃO"
"2009","9312:Clubes Sociais, Esportivos e Similares","Sem Cat","1","Sem Cat Registrada","ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER","ARTES, CULTURA, ESPORTE E RECREAÇÃO"
"2009","9313:Atividades de Condicionamento Físico","Sem Cat","54","Sem Cat Registrada","ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER","ARTES, CULTURA, ESPORTE E RECREAÇÃO"
"2009","9319:Atividades Esportivas não Especificadas","Sem Cat","38","Sem Cat Registrada","ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER","ARTES, CULTURA, ESPORTE E RECREAÇÃO"
"2009","9319:Atividades Esportivas não Especificadas","Sem Cat","1","Sem Cat Registrada","ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER","ARTES, CULTURA, ESPORTE E RECREAÇÃO"
"2009","9321:Parques de Diversão e Parques Temáticos","Sem Cat","25","Sem Cat Registrada","ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER","ARTES, CULTURA, ESPORTE E RECREAÇÃO"
"2009","9329:Atividades de Recreação e Lazer não Espe","Sem Cat","83","Sem Cat Registrada","ATIVIDADES ESPORTIVAS E DE RECREAÇÃO E LAZER","ARTES, CULTURA, ESPORTE E RECREAÇÃO"
"2009","9411:Atividades de Organizações Associativas","Sem Cat","75","Sem Cat Registrada","ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS","OUTRAS ATIVIDADES DE SERVIÇOS"
"2009","9411:Atividades de Organizações Associativas","Sem Cat","1","Sem Cat Registrada","ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS","OUTRAS ATIVIDADES DE SERVIÇOS"
"2009","9412:Atividades de Organizações Associativas","Sem Cat","247","Sem Cat Registrada","ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS","OUTRAS ATIVIDADES DE SERVIÇOS"
"2009","9412:Atividades de Organizações Associativas","Sem Cat","1","Sem Cat Registrada","ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS","OUTRAS ATIVIDADES DE SERVIÇOS"
"2009","9420:Atividades de Organizações Sindicais","Sem Cat","352","Sem Cat Registrada","ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS","OUTRAS ATIVIDADES DE SERVIÇOS"
"2009","9420:Atividades de Organizações Sindicais","Sem Cat","1","Sem Cat Registrada","ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS","OUTRAS ATIVIDADES DE SERVIÇOS"
"2009","9430:Atividades de Associações de Defesa de D","Sem Cat","1425","Sem Cat Registrada","ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS","OUTRAS ATIVIDADES DE SERVIÇOS"
"2009","9430:Atividades de Associações de Defesa de D","Sem Cat","4","Sem Cat Registrada","ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS","OUTRAS ATIVIDADES DE SERVIÇOS"
"2009","9491:Atividades de Organizações Religiosas","Sem Cat","395","Sem Cat Registrada","ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS","OUTRAS ATIVIDADES DE SERVIÇOS"
"2009","9492:Atividades de Organizações Políticas","Sem Cat","9","Sem Cat Registrada","ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS","OUTRAS ATIVIDADES DE SERVIÇOS"
"2009","9493:Atividades de Organizações Associativas","Sem Cat","5","Sem Cat Registrada","ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS","OUTRAS ATIVIDADES DE SERVIÇOS"
"2009","9499:Atividades Associativas não Especificada","Sem Cat","118","Sem Cat Registrada","ATIVIDADES DE ORGANIZAÇÕES ASSOCIATIVAS","OUTRAS ATIVIDADES DE SERVIÇOS"
"2009","9511:Reparação e Manutenção de Computadores E","Sem Cat","70","Sem Cat Registrada","REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS","OUTRAS ATIVIDADES DE SERVIÇOS"
"2009","9511:Reparação e Manutenção de Computadores E","Sem Cat","1","Sem Cat Registrada","REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS","OUTRAS ATIVIDADES DE SERVIÇOS"
"2009","9512:Reparação e Manutenção de Equipamentos D","Sem Cat","6","Sem Cat Registrada","REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS","OUTRAS ATIVIDADES DE SERVIÇOS"
"2009","9521:Reparação e Manutenção de Equipamentos E","Sem Cat","81","Sem Cat Registrada","REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS","OUTRAS ATIVIDADES DE SERVIÇOS"
"2009","9529:Reparação e Manutenção de Objetos e Equi","Sem Cat","69","Sem Cat Registrada","REPARAÇÃO E MANUTENÇÃO DE EQUIPAMENTOS DE INFORMÁTICA E COMUNICAÇÃO E DE OBJETOS PESSOAIS E DOMÉSTICOS","OUTRAS ATIVIDADES DE SERVIÇOS"
"2009","9601:Lavanderias, Tinturarias e Toalheiros","Sem Cat","265","Sem Cat Registrada","OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS","OUTRAS ATIVIDADES DE SERVIÇOS"
"2009","9602:Cabeleireiros e Outras Atividades de Tra","Sem Cat","157","Sem Cat Registrada","OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS","OUTRAS ATIVIDADES DE SERVIÇOS"
"2009","9603:Atividades Funerárias e Serviços Relacio","Sem Cat","79","Sem Cat Registrada","OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS","OUTRAS ATIVIDADES DE SERVIÇOS"
"2009","9603:Atividades Funerárias e Serviços Relacio","Sem Cat","1","Sem Cat Registrada","OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS","OUTRAS ATIVIDADES DE SERVIÇOS"
"2009","9609:Atividades de Serviços Pessoais não Espe","Sem Cat","70","Sem Cat Registrada","OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS","OUTRAS ATIVIDADES DE SERVIÇOS"
"2009","9609:Atividades de Serviços Pessoais não Espe","Sem Cat","1","Sem Cat Registrada","OUTRAS ATIVIDADES DE SERVIÇOS PESSOAIS","OUTRAS ATIVIDADES DE SERVIÇOS"
"2009","9700:Serviços Domésticos","Sem Cat","3","Sem Cat Registrada","SERVIÇOS DOMÉSTICOS","SERVIÇOS DOMÉSTICOS"
"2009","9900:Organismos Internacionais e Outras Insti","Sem Cat","4","Sem Cat Registrada","ORGANISMOS INTERNACIONAIS E OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS","ORGANISMOS INTERNAC/OUTRAS INSTITUIÇÕES EXTRATERRITORIAIS"
"2010","9999:Ignorado","Típico-Com Cat","38","Com Cat Registrada","IGNORADO","IGNORADO"
"2010","9999:Ignorado","Doença do Trabalho-Com Cat","3","Com Cat Registrada","IGNORADO","IGNORADO"
"2010","9999:Ignorado","Trajeto-Com Cat","4","Com Cat Registrada","IGNORADO","IGNORADO"
"2010","9999:Ignorado","Típico-Com Cat","2852","Com Cat Registrada","IGNORADO","IGNORADO"
"2010","9999:Ignorado","Doença do Trabalho-Com Cat","54","Com Cat Registrada","IGNORADO","IGNORADO"
"2010","9999:Ignorado","Trajeto-Com Cat","278","Com Cat Registrada","IGNORADO","IGNORADO"
"2010","0111:Cultivo de Cereais","Típico-Com Cat","568","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0111:Cultivo de Cereais","Doença do Trabalho-Com Cat","10","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0111:Cultivo de Cereais","Trajeto-Com Cat","67","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0112:Cultivo de Algodão Herbáceo e de Outras","Típico-Com Cat","202","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0112:Cultivo de Algodão Herbáceo e de Outras","Doença do Trabalho-Com Cat","1","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0112:Cultivo de Algodão Herbáceo e de Outras","Trajeto-Com Cat","12","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0113:Cultivo de Cana-De-Açúcar","Típico-Com Cat","5084","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0113:Cultivo de Cana-De-Açúcar","Doença do Trabalho-Com Cat","44","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0113:Cultivo de Cana-De-Açúcar","Trajeto-Com Cat","271","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0114:Cultivo de Fumo","Típico-Com Cat","3","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0114:Cultivo de Fumo","Trajeto-Com Cat","2","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0115:Cultivo de Soja","Típico-Com Cat","913","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0115:Cultivo de Soja","Doença do Trabalho-Com Cat","5","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0115:Cultivo de Soja","Trajeto-Com Cat","100","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0116:Cultivo de Oleaginosas de Lavoura Tempor","Típico-Com Cat","51","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0116:Cultivo de Oleaginosas de Lavoura Tempor","Trajeto-Com Cat","7","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0119:Cultivo de Plantas de Lavoura Temporária","Típico-Com Cat","247","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0119:Cultivo de Plantas de Lavoura Temporária","Doença do Trabalho-Com Cat","3","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0119:Cultivo de Plantas de Lavoura Temporária","Trajeto-Com Cat","43","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0121:Horticultura","Típico-Com Cat","121","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0121:Horticultura","Doença do Trabalho-Com Cat","2","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0121:Horticultura","Trajeto-Com Cat","27","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0122:Cultivo de Flores e Plantas Ornamentais","Típico-Com Cat","76","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0122:Cultivo de Flores e Plantas Ornamentais","Doença do Trabalho-Com Cat","2","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0122:Cultivo de Flores e Plantas Ornamentais","Trajeto-Com Cat","11","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0131:Cultivo de Laranja","Típico-Com Cat","1390","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0131:Cultivo de Laranja","Doença do Trabalho-Com Cat","7","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0131:Cultivo de Laranja","Trajeto-Com Cat","64","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0132:Cultivo de Uva","Típico-Com Cat","421","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0132:Cultivo de Uva","Doença do Trabalho-Com Cat","3","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0132:Cultivo de Uva","Trajeto-Com Cat","47","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0133:Cultivo de Frutas de Lavoura Permanente,","Típico-Com Cat","911","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0133:Cultivo de Frutas de Lavoura Permanente,","Doença do Trabalho-Com Cat","3","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0133:Cultivo de Frutas de Lavoura Permanente,","Trajeto-Com Cat","175","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0134:Cultivo de Café","Típico-Com Cat","759","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0134:Cultivo de Café","Doença do Trabalho-Com Cat","4","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0134:Cultivo de Café","Trajeto-Com Cat","59","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0135:Cultivo de Cacau","Típico-Com Cat","45","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0135:Cultivo de Cacau","Doença do Trabalho-Com Cat","3","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0135:Cultivo de Cacau","Trajeto-Com Cat","3","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0139:Cultivo de Plantas de Lavoura Permanente","Típico-Com Cat","950","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0139:Cultivo de Plantas de Lavoura Permanente","Doença do Trabalho-Com Cat","2","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0139:Cultivo de Plantas de Lavoura Permanente","Trajeto-Com Cat","26","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0141:Produção de Sementes Certificadas","Típico-Com Cat","1019","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0141:Produção de Sementes Certificadas","Doença do Trabalho-Com Cat","9","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0141:Produção de Sementes Certificadas","Trajeto-Com Cat","117","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0142:Produção de Mudas e Outras Formas de Pro","Típico-Com Cat","38","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
"2010","0142:Produção de Mudas e Outras Formas de Pro","Trajeto-Com Cat","4","Com Cat Registrada","AGRICULTURA, PECUÁRIA E SERVIÇOS RELACIONADOS","AGRICULTURA, PECUÁRIA, PRODUÇÃO FLORESTAL, PESCA E AQÜICULTURA"
